#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_lgmca_0002
28 416.59033 1.9839085e-09 0.95647832 66.979731 0.022467125  0.1208954 0.024893779 0.67891322  2.987654 -22.569411 -22.569411 878.31949 878.31949
 2 416.63058 1.9879717e-09 0.95672851 67.057752 0.022480175 0.12073641  0.02603064  0.6799845    2.9897 -22.569411 -22.569411 878.39999 878.39999
11 416.88165 1.9675535e-09 0.95771699 67.094803 0.022518924 0.12088158  0.02114121 0.67992929  2.979376 -22.569411 -22.569411 878.90212 878.90212
22 416.86306 1.9731321e-09 0.95760886 67.109381 0.022517672 0.12086363 0.022207356 0.68011097 2.9822072 -22.569411 -22.569411 878.86495 878.86495
 2 417.32605 2.0076267e-09 0.95827412 67.203302 0.022516302 0.12063242 0.030848891 0.68151945 2.9995384 -22.569411 -22.569411 879.79092 879.79092
 1 420.34162 2.0047386e-09 0.95896166 67.078836 0.022464829 0.12100644 0.029488463 0.67961961 2.9980988 -22.569411 -22.569411 885.82207 885.82207
 1 418.93317 1.9338046e-09 0.95779296 66.574337 0.022443162 0.12217792 0.012167522 0.67215129 2.9620744 -22.569411 -22.569411 883.00515 883.00515
17 419.85755 1.9501456e-09 0.95493447 66.481239 0.022583646 0.12275812 0.014508748 0.66960184 2.9704891 -22.569411 -22.569411 884.85392 884.85392
10  419.3225 1.9504526e-09 0.95533446 66.579675 0.022576652 0.12247828 0.014813914 0.67122515 2.9706465 -22.569411 -22.569411 883.78383 883.78383
 4 419.03754 1.9518244e-09 0.95608923 66.694748 0.022565437 0.12220402 0.015388254 0.67300046 2.9713496 -22.569411 -22.569411  883.2139  883.2139
 6 418.96008 1.9536777e-09 0.95643702 66.680185 0.022555319 0.12222564 0.015956946 0.67283176 2.9722987 -22.569411 -22.569411 883.05899 883.05899
14 418.77563 1.9492069e-09  0.9562599 66.626753 0.022545461 0.12235803 0.014785466 0.67203076 2.9700077 -22.569411 -22.569411 882.69007 882.69007
 1 418.05272 1.9644832e-09 0.95879712 67.160876 0.022520497 0.12101832 0.019978845 0.68025212 2.9778143 -22.569411 -22.569411 881.24427 881.24427
 9 417.22479 1.9565565e-09 0.95897939 66.459137 0.022300194 0.12227565 0.017729261 0.67111615 2.9737711 -22.569411 -22.569411 879.58841 879.58841
 1 417.22275 1.9564102e-09  0.9589627  66.45596 0.022299355 0.12228182 0.017683009 0.67107264 2.9736964 -22.569411 -22.569411 879.58431 879.58431
10  417.1931 1.9566585e-09 0.95891744 66.448662 0.022299614 0.12229929  0.01771805 0.67096022 2.9738232 -22.569411 -22.569411 879.52501 879.52501
 3 417.04839 1.9664815e-09 0.95850237 66.387024  0.02228156  0.1224576 0.019718756  0.6700307  2.978831 -22.569411 -22.569411  879.2356  879.2356
13 417.12018 1.9495916e-09 0.95506102 65.845858 0.022273616 0.12372295 0.014047926 0.66168445  2.970205 -22.569411 -22.569411 879.37919 879.37919
 4 417.74878 1.9842842e-09 0.95331214 65.635902 0.022288287 0.12427576 0.021666847 0.65819933 2.9878434 -22.569411 -22.569411 880.63638 880.63638
 2 418.69362 1.9886383e-09 0.95122498 65.607862 0.022318988 0.12428467 0.021975858 0.65781509 2.9900352 -22.569411 -22.569411 882.52606 882.52606
 3 417.80451 1.9777269e-09 0.95123015 65.612447 0.022307897 0.12426098  0.01938054 0.65794369 2.9845333 -22.569411 -22.569411 880.74784 880.74784
 1  417.7975 1.9758501e-09 0.95110957  65.59278 0.022307293 0.12430443 0.018884622 0.65763895 2.9835838 -22.569411 -22.569411 880.73382 880.73382
11 417.83018 1.9655155e-09 0.95102043 65.569969 0.022331762 0.12448437 0.016222579 0.65692527 2.9783396 -22.569411 -22.569411 880.79919 880.79919
10 419.99343  1.942079e-09 0.95022905 65.539734 0.022387022 0.12457963 0.010736513 0.65625824 2.9663442 -22.569411 -22.569411 885.12569 885.12569
10 419.39242 1.9507063e-09 0.95078928 65.698771 0.022344101 0.12450484 0.011655777 0.65819314 2.9707766 -22.569411 -22.569411 883.92367 883.92367
34 418.27443 1.9329667e-09 0.95742672 66.694434 0.022481139 0.12210664 0.011135397 0.67340581  2.961641 -22.569411 -22.569411 881.68769 881.68769
11 419.82009 1.9382398e-09 0.95843717 67.174869 0.022576501 0.12114596 0.013075742 0.67997833 2.9643653 -22.569411 -22.569411 884.77901 884.77901
 7 420.10349 1.9338819e-09 0.95831391 67.188095 0.022583622 0.12113905 0.011989292 0.68010384 2.9621144 -22.569411 -22.569411 885.34581 885.34581
 1 419.99854 1.9230236e-09 0.96097696 67.444235  0.02249174   0.120164 0.010986253 0.68487459 2.9564838 -22.569411 -22.569411  885.1359  885.1359
 3 417.10185 1.9651716e-09 0.96005891 67.150146 0.022449688 0.12078483 0.020702529 0.68082475 2.9781647 -22.569411 -22.569411 879.34251 879.34251
 7 417.08872 1.9708781e-09 0.95942482 67.038104 0.022433197 0.12102782 0.021681735 0.67925299 2.9810643 -22.569411 -22.569411 879.31626 879.31626
