#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_lgmca_0002
10 1298.8815 2.0954021e-09 0.94801553 66.572416 0.022318467 0.12209035 0.049504552 0.67261132 3.0423305 -22.569411 -22.569411 2642.9017 2642.9017
1 1298.6175 2.0673494e-09 0.94961754 66.336066 0.022172107 0.12203945 0.043188905 0.67072252 3.0288524 -22.569411 -22.569411 2642.3739 2642.3739
3  1299.414 2.0769465e-09  0.9455238 65.800351 0.022069158  0.1230362 0.043928288 0.66327469 3.0334839 -22.569411 -22.569411 2643.9668 2643.9668
3  1299.926 2.1964341e-09  0.9531019 66.532046 0.021989764 0.12099306 0.076365191 0.67543538 3.0894203 -22.569411 -22.569411 2644.9909 2644.9909
4 1300.7718 2.1600227e-09  0.9533322  66.30717 0.021912906 0.12141071 0.068003062 0.67245505 3.0727038 -22.569411 -22.569411 2646.6825 2646.6825
3 1300.2195 2.1171475e-09 0.95130791 65.884984 0.021837174 0.12203341 0.057212111 0.66698377 3.0526548 -22.569411 -22.569411 2645.5779 2645.5779
1 1300.2635 2.1826574e-09  0.9515005 65.815323 0.021988982 0.12239906 0.072954342 0.66508388 3.0831282 -22.569411 -22.569411 2645.6658 2645.6658
3 1299.7249 2.2455943e-09  0.9555698 66.372122 0.022026235 0.12118703 0.088098873  0.6733463 3.1115553 -22.569411 -22.569411 2644.5885 2644.5885
2 1299.8817 2.2300645e-09 0.95575589 66.233507 0.022007193 0.12151779 0.084256115 0.67126706 3.1046156 -22.569411 -22.569411 2644.9022 2644.9022
1 1300.7108 2.2475354e-09 0.95331572 65.649349 0.021913568 0.12266182 0.087190355 0.66295358 3.1124193 -22.569411 -22.569411 2646.5604 2646.5604
2 1299.0095 2.2356763e-09 0.94710631 64.955216 0.021933254 0.12474292  0.08082162 0.65073238 3.1071288 -22.569411 -22.569411 2643.1578 2643.1578
6 1298.4488 2.2417228e-09  0.9457164  65.01652 0.022108248 0.12481237 0.081967768 0.65081242 3.1098298 -22.569411 -22.569411 2642.0364 2642.0364
2 1298.5822 2.1033002e-09 0.94722959 65.023743  0.02202719 0.12507824 0.049500352 0.65045291 3.0460927 -22.569411 -22.569411 2642.3032 2642.3032
7 1298.6077 2.1021682e-09 0.94704616 64.992804  0.02202646 0.12515995 0.049139969 0.64992831 3.0455544 -22.569411 -22.569411 2642.3542 2642.3542
2 1298.5874 2.1034928e-09 0.94780074  65.08213 0.021991618 0.12480174 0.050226728 0.65181656 3.0461843 -22.569411 -22.569411 2642.3137 2642.3137
4 1298.9762 2.1313286e-09 0.94469222 64.794598 0.021970221 0.12571306 0.055286566 0.64659981 3.0593306 -22.569411 -22.569411 2643.0913 2643.0913
2 1298.0637 2.1386953e-09 0.94775905 65.549949 0.021970553 0.12332799   0.0603587 0.66024759 3.0627811 -22.569411 -22.569411 2641.2662 2641.2662
1 1297.5499 2.0708227e-09 0.94783069  66.10186 0.022131667 0.12241264 0.044600691 0.66762353 3.0305311 -22.569411 -22.569411 2640.2386 2640.2386
1 1298.3195 2.1803657e-09 0.95316675 67.199186 0.022306053 0.11994018 0.072529493 0.68347898 3.0820777 -22.569411 -22.569411 2641.7778 2641.7778
3 1298.3043 2.0860401e-09 0.95310831 66.988929 0.022292122 0.12033046 0.051300634  0.6806503 3.0378527 -22.569411 -22.569411 2641.7474 2641.7474
2 1299.3186  2.058004e-09 0.95262852 67.411322  0.02233329 0.11948159 0.044789251 0.68641718 3.0243217 -22.569411 -22.569411  2643.776  2643.776
 2 1299.3077 2.0286432e-09 0.95121493 67.119581 0.022319169 0.12022537 0.036998803 0.68206558 3.0099523 -22.569411 -22.569411 2643.7542 2643.7542
 4 1299.7058 2.0025169e-09 0.95117437 66.981043 0.022151326 0.12011244 0.030753955 0.68137485 2.9969899 -22.569411 -22.569411 2644.5505 2644.5505
 4 1300.1898 2.1154208e-09 0.95097863 66.997142 0.022125802  0.1197662 0.057753383 0.68235621 3.0518389 -22.569411 -22.569411 2645.5184 2645.5184
 3 1299.9864 2.1156469e-09 0.95100034  67.07072 0.022156342 0.11971728 0.057834095 0.68309361 3.0519457 -22.569411 -22.569411 2645.1116 2645.1116
 6 1298.7355  2.123242e-09 0.94759142 66.430308 0.022212955 0.12119688 0.058748968 0.67347284 3.0555293 -22.569411 -22.569411 2642.6098 2642.6098
 3 1297.5357 2.1774286e-09  0.9475401 66.115943 0.022129405  0.1221373 0.069650267 0.66840014 3.0807297 -22.569411 -22.569411 2640.2103 2640.2103
 2 1298.6108 2.1453987e-09 0.94288713 65.707216 0.022138607 0.12324973  0.05993992 0.66166403 3.0659105 -22.569411 -22.569411 2642.3604 2642.3604
 4 1299.9053 2.1588362e-09 0.94781099 66.866668 0.022291414 0.12088355 0.065411807 0.67824597 3.0721544 -22.569411 -22.569411 2644.9494 2644.9494
 2 1301.1765  2.199543e-09 0.95250842 67.167406 0.022534269 0.12101184 0.076886221 0.68029812 3.0908347 -22.569411 -22.569411 2647.4919 2647.4919
 3 1298.7788 2.1845716e-09 0.95194056 66.626456 0.022408539 0.12234473 0.070892699 0.67236624 3.0840049 -22.569411 -22.569411 2642.6964 2642.6964
 1 1298.3518 2.0937506e-09 0.94992615  66.44935 0.022470282 0.12268158 0.048675093 0.66971472 3.0415421 -22.569411 -22.569411 2641.8424 2641.8424
 3 1297.4176 2.1148764e-09 0.95005107  66.18667 0.022364786  0.1228316 0.053914654 0.66698624 3.0515815 -22.569411 -22.569411  2639.974  2639.974
 1 1298.2107 2.0671889e-09 0.94706384 65.385581 0.022184563 0.12414222  0.04106441 0.65613219 3.0287748 -22.569411 -22.569411 2641.5602 2641.5602
 1 1298.9189 2.0915199e-09 0.95286483  66.07496 0.022146139 0.12232214 0.049328577 0.66752698 3.0404761 -22.569411 -22.569411 2642.9767 2642.9767
 2 1298.6762 2.1798193e-09 0.95348733 65.711003 0.022110106 0.12303097 0.070404561 0.66227566 3.0818271 -22.569411 -22.569411 2642.4912 2642.4912
 2 1299.3442 2.3450295e-09 0.95589509 67.003059 0.022327947 0.12003689  0.11106264 0.68135908 3.1548831 -22.569411 -22.569411 2643.8273 2643.8273
 2 1299.0563 2.3188694e-09 0.95605047 66.935195 0.022341764 0.12015577  0.10528429 0.68041645 3.1436648 -22.569411 -22.569411 2643.2515 2643.2515
16 1297.9612 2.2662985e-09 0.95500785 66.721334 0.022253104 0.12041823 0.092602176 0.67797404  3.120733 -22.569411 -22.569411 2641.0611 2641.0611
 2 1298.0531 2.2657036e-09 0.95495812 66.667324 0.022235061  0.1205021 0.092436764 0.67730396 3.1204705 -22.569411 -22.569411 2641.2451 2641.2451
 7 1298.1721 2.3004187e-09 0.95477806 66.717534 0.022235237 0.12038472  0.10030897 0.67805278 3.1356762 -22.569411 -22.569411 2641.4831 2641.4831
 4 1298.5179  2.276901e-09 0.95370118 66.313155  0.02217237 0.12127599 0.093646644 0.67223049 3.1254004 -22.569411 -22.569411 2642.1746 2642.1746
 1 1298.0916  2.351419e-09 0.95480416  66.66119 0.022300679 0.12065553  0.11091404 0.67675162 3.1576041 -22.569411 -22.569411 2641.3221 2641.3221
14 1297.8797 2.3271956e-09 0.95420308 66.348048 0.022263797 0.12149472  0.10447546 0.67187058  3.147249 -22.569411 -22.569411 2640.8983 2640.8983
 4 1297.9527 2.3419774e-09 0.95186554 66.188617 0.022232164  0.1220135  0.10638302 0.66917596 3.1535807 -22.569411 -22.569411 2641.0443 2641.0443
 5 1297.5733 2.3747244e-09 0.95110249 66.241583 0.022261251 0.12197812   0.1138569 0.66971913 3.1674665 -22.569411 -22.569411 2640.2854 2640.2854
 2 1297.5781 2.3546701e-09  0.9560508 67.355788 0.022578679 0.11983531  0.11117098 0.68457933 3.1589857 -22.569411 -22.569411 2640.2951 2640.2951
 1 1297.4459 2.3612693e-09 0.95598238  67.34804 0.022592789 0.11986854  0.11280028 0.68440236 3.1617844 -22.569411 -22.569411 2640.0305 2640.0305
 4 1297.8332 2.3396913e-09 0.95659976  66.62108 0.022467441 0.12167982  0.10646992 0.67367874 3.1526041 -22.569411 -22.569411 2640.8052 2640.8052
12 1297.8047 2.3382218e-09 0.95683583 66.670363 0.022473112 0.12155062  0.10629482 0.67443891 3.1519758 -22.569411 -22.569411 2640.7482 2640.7482
 1 1297.6379 2.3448316e-09 0.95736575 66.854667 0.022466337 0.12115891  0.10808009 0.67712299 3.1547987 -22.569411 -22.569411 2640.4146 2640.4146
 2 1297.6444 2.3821169e-09 0.95630314 66.965424 0.022520255 0.12095145  0.11688445 0.67853254 3.1705746 -22.569411 -22.569411 2640.4275 2640.4275
 2 1298.6506 2.3499907e-09  0.9521105 66.013886  0.02244094 0.12342002  0.10700072 0.66371568 3.1569965 -22.569411 -22.569411 2642.4401 2642.4401
 4 1299.2836 2.3210235e-09 0.95149603 65.609517  0.02232633 0.12402267 0.099475713 0.65842394 3.1445933 -22.569411 -22.569411 2643.7059 2643.7059
 3  1300.042 2.3125494e-09 0.94989462  65.32877 0.022322877 0.12471405 0.096692385 0.65386993 3.1409357 -22.569411 -22.569411 2645.2228 2645.2228
 3 1299.5096 2.3105087e-09 0.95538831  66.35898 0.022610026 0.12297662 0.098560912 0.66782717 3.1400528 -22.569411 -22.569411 2644.1581 2644.1581
 1 1300.1835 2.3091474e-09 0.95251044 66.948974  0.02283941  0.1218303 0.098235082 0.67570173 3.1394635 -22.569411 -22.569411 2645.5059 2645.5059
